reason_id,event_id,source_row_id,reason_index,reason_raw,event_level,rejected_at,corrected_at,gap_days,Region,Nom Operateur Court,reason_clean,reason_model,reason_word_count,is_valid_reason,cluster_id,stable_theme,theme_assignment_method,needs_review,rejected_month
1731,301,248,3,Personnes auditionnées insuffisantes,N1,2026-04-21 12:11:00,2026-06-23 19:43:00,63.291666666666664,GUEMON,GRP. TERRA VITAL,personnes auditionnees insuffisantes,personnes auditionnees insuffisantes,3,True,17,audition_enquete_historique,rule,False,2026-04
1732,301,248,4,Incohérence entre les noms des voisins inscrits sur le PVCL et le plan,N1,2026-04-21 12:11:00,2026-06-23 19:43:00,63.291666666666664,GUEMON,GRP. TERRA VITAL,incoherence entre les noms des voisins inscrits sur le pvcl et le plan,incoherence entre noms voisins inscrits pvcl plan,7,True,1,pvcl_constat_limites,rule,False,2026-04
1733,301,248,5,Equipe d’enquête insuffisant,N1,2026-04-21 12:11:00,2026-06-23 19:43:00,63.291666666666664,GUEMON,GRP. TERRA VITAL,equipe d enquete insuffisant,equipe enquete insuffisant,3,True,7,audition_enquete_historique,rule,False,2026-04
1734,301,248,6,Plan de situation non conforme,N1,2026-04-21 12:11:00,2026-06-23 19:43:00,63.291666666666664,GUEMON,GRP. TERRA VITAL,plan de situation non conforme,plan situation non conforme,4,True,1,plan_toponymie_noms,rule,False,2026-04
1735,301,248,7,Q3 Comment avez-vous obtenu cette parcelle ?,N1,2026-04-21 12:11:00,2026-06-23 19:43:00,63.291666666666664,GUEMON,GRP. TERRA VITAL,q3 comment avez vous obtenu cette parcelle,q3 comment avez vous obtenu parcelle,6,True,2,shapefile_geometrie_superficie,rule,False,2026-04
1736,301,248,8,NON RENSEIGNE,N1,2026-04-21 12:11:00,2026-06-23 19:43:00,63.291666666666664,GUEMON,GRP. TERRA VITAL,champ_non_renseigne,champ_non_renseigne,1,True,4,qualite_information_insuffisante,rule,False,2026-04
1737,301,248,9,Doublons sur l’enregistrement du gestionnaire (Voir fiche démographique),N1,2026-04-21 12:11:00,2026-06-23 19:43:00,63.291666666666664,GUEMON,GRP. TERRA VITAL,doublons sur l enregistrement du gestionnaire voir fiche demographique,doublons enregistrement gestionnaire voir fiche demographique,6,True,4,autre_a_revoir,manual_review,True,2026-04
1738,301,248,10,DÉSIGNATION DU GESTIONNAIRE D'UN BIEN FONCIER RURAL COLLECTIF (absence de Signature d'au moins la moitié plus un des membres du groupement ou de l'entité,N1,2026-04-21 12:11:00,2026-06-23 19:43:00,63.291666666666664,GUEMON,GRP. TERRA VITAL,designation du gestionnaire d'un bien foncier rural collectif signature_absente d'au moins la moitie plus un des membres du groupement ou de l'entite,designation gestionnaire d'un foncier rural collectif signature_absente d'au moitie membres groupement l'entite,12,True,11,signature_absente_ou_incomplete,rule,False,2026-04
1739,302,249,1,Absence d’audition du référent,N1,2026-04-21 12:12:00,2026-06-10 15:16:00,50.125,GUEMON,GRP. TERRA VITAL,absence d audition du referent,absence audition referent,3,True,3,audition_enquete_historique,rule,False,2026-04
1740,302,249,2,M. Sotti est présent sur la liste des parties présente lors des constats de limites,N1,2026-04-21 12:12:00,2026-06-10 15:16:00,50.125,GUEMON,GRP. TERRA VITAL,m sotti est present sur la liste des parties presente lors des constats de limites,sotti present liste parties presente lors constats limites,8,True,13,pvcl_constat_limites,rule,False,2026-04
1741,302,249,3,Absence de quelques voisins sur le plan,N1,2026-04-21 12:12:00,2026-06-10 15:16:00,50.125,GUEMON,GRP. TERRA VITAL,absence de quelques voisins sur le plan,absence quelques voisins plan,4,True,1,voisinage_limitrophes,rule,False,2026-04
1742,303,250,1,Non mention de la nationalité et de la nature des pièces sur la fiche démographique,N1,2026-04-21 12:20:00,2026-06-23 19:43:00,63.291666666666664,GUEMON,GRP. TERRA VITAL,non mention de la nationalite et de la nature des pieces sur la fiche demographique,non mention nationalite nature pieces fiche demographique,7,True,4,autre_a_revoir,manual_review,True,2026-04
1743,303,250,2,Personnes auditionnées insuffisantes,N1,2026-04-21 12:20:00,2026-06-23 19:43:00,63.291666666666664,GUEMON,GRP. TERRA VITAL,personnes auditionnees insuffisantes,personnes auditionnees insuffisantes,3,True,17,audition_enquete_historique,rule,False,2026-04
1744,303,250,3,Incohérence entre les noms des voisins inscrits sur le PVCL et le plan,N1,2026-04-21 12:20:00,2026-06-23 19:43:00,63.291666666666664,GUEMON,GRP. TERRA VITAL,incoherence entre les noms des voisins inscrits sur le pvcl et le plan,incoherence entre noms voisins inscrits pvcl plan,7,True,1,pvcl_constat_limites,rule,False,2026-04
1745,303,250,4,Equipe d’enquête insuffisante,N1,2026-04-21 12:20:00,2026-06-23 19:43:00,63.291666666666664,GUEMON,GRP. TERRA VITAL,equipe d enquete insuffisante,equipe enquete insuffisante,3,True,7,audition_enquete_historique,rule,False,2026-04
1746,303,250,5,Plan de situation non conforme,N1,2026-04-21 12:20:00,2026-06-23 19:43:00,63.291666666666664,GUEMON,GRP. TERRA VITAL,plan de situation non conforme,plan situation non conforme,4,True,1,plan_toponymie_noms,rule,False,2026-04
1747,303,250,6,Q3 Comment avez-vous obtenu cette parcelle ?,N1,2026-04-21 12:20:00,2026-06-23 19:43:00,63.291666666666664,GUEMON,GRP. TERRA VITAL,q3 comment avez vous obtenu cette parcelle,q3 comment avez vous obtenu parcelle,6,True,2,shapefile_geometrie_superficie,rule,False,2026-04
1748,303,250,7,NON RENSEIGNE,N1,2026-04-21 12:20:00,2026-06-23 19:43:00,63.291666666666664,GUEMON,GRP. TERRA VITAL,champ_non_renseigne,champ_non_renseigne,1,True,4,qualite_information_insuffisante,rule,False,2026-04
1749,303,250,8,Insuffisance d’informations sur la nature des droits (l’usage que peut faire le demandeur de la parcelle) et/ou l’origine des droits du demandeur (comment est-il devenu le propriétaire de la parcelle,N1,2026-04-21 12:20:00,2026-06-23 19:43:00,63.291666666666664,GUEMON,GRP. TERRA VITAL,insuffisance d informations sur la nature des droits l usage que peut faire le demandeur de la parcelle et ou l origine des droits du demandeur comment est il devenu le proprietaire de la parcelle,insuffisance informations nature droits usage peut demandeur parcelle origine droits demandeur comment il devenu proprietaire parcelle,16,True,2,audition_enquete_historique,rule,False,2026-04
1750,304,251,1,Non mention de la nationalité et de la nature des pièces sur la fiche démographique,N1,2026-04-21 12:56:00,2026-06-23 19:43:00,63.25,GUEMON,GRP. TERRA VITAL,non mention de la nationalite et de la nature des pieces sur la fiche demographique,non mention nationalite nature pieces fiche demographique,7,True,4,autre_a_revoir,manual_review,True,2026-04
1751,304,251,2,Personnes auditionnées insuffisantes,N1,2026-04-21 12:56:00,2026-06-23 19:43:00,63.25,GUEMON,GRP. TERRA VITAL,personnes auditionnees insuffisantes,personnes auditionnees insuffisantes,3,True,17,audition_enquete_historique,rule,False,2026-04
1752,304,251,3,Incohérence entre les noms des voisins inscrits sur le PVCL et le plan,N1,2026-04-21 12:56:00,2026-06-23 19:43:00,63.25,GUEMON,GRP. TERRA VITAL,incoherence entre les noms des voisins inscrits sur le pvcl et le plan,incoherence entre noms voisins inscrits pvcl plan,7,True,1,pvcl_constat_limites,rule,False,2026-04
1753,304,251,4,Equipe d’enquête insuffisante,N1,2026-04-21 12:56:00,2026-06-23 19:43:00,63.25,GUEMON,GRP. TERRA VITAL,equipe d enquete insuffisante,equipe enquete insuffisante,3,True,7,audition_enquete_historique,rule,False,2026-04
1754,304,251,5,Plan de situation non conforme,N1,2026-04-21 12:56:00,2026-06-23 19:43:00,63.25,GUEMON,GRP. TERRA VITAL,plan de situation non conforme,plan situation non conforme,4,True,1,plan_toponymie_noms,rule,False,2026-04
1755,304,251,6,Q3 Comment avez-vous obtenu cette parcelle ?,N1,2026-04-21 12:56:00,2026-06-23 19:43:00,63.25,GUEMON,GRP. TERRA VITAL,q3 comment avez vous obtenu cette parcelle,q3 comment avez vous obtenu parcelle,6,True,2,shapefile_geometrie_superficie,rule,False,2026-04
1756,304,251,7,NON RENSEIGNE,N1,2026-04-21 12:56:00,2026-06-23 19:43:00,63.25,GUEMON,GRP. TERRA VITAL,champ_non_renseigne,champ_non_renseigne,1,True,4,qualite_information_insuffisante,rule,False,2026-04
1757,305,252,1,Non mention de la nationalité et de la nature des pièces sur la fiche démographique,N1,2026-04-21 13:25:00,2026-06-23 19:43:00,63.25,GUEMON,GRP. TERRA VITAL,non mention de la nationalite et de la nature des pieces sur la fiche demographique,non mention nationalite nature pieces fiche demographique,7,True,4,autre_a_revoir,manual_review,True,2026-04
1758,305,252,2,Personnes auditionnées insuffisantes,N1,2026-04-21 13:25:00,2026-06-23 19:43:00,63.25,GUEMON,GRP. TERRA VITAL,personnes auditionnees insuffisantes,personnes auditionnees insuffisantes,3,True,17,audition_enquete_historique,rule,False,2026-04
1759,305,252,3,Incohérence entre les noms des voisins inscrits sur le PVCL et le plan,N1,2026-04-21 13:25:00,2026-06-23 19:43:00,63.25,GUEMON,GRP. TERRA VITAL,incoherence entre les noms des voisins inscrits sur le pvcl et le plan,incoherence entre noms voisins inscrits pvcl plan,7,True,1,pvcl_constat_limites,rule,False,2026-04
1760,305,252,4,Equipe d’enquête insuffisante,N1,2026-04-21 13:25:00,2026-06-23 19:43:00,63.25,GUEMON,GRP. TERRA VITAL,equipe d enquete insuffisante,equipe enquete insuffisante,3,True,7,audition_enquete_historique,rule,False,2026-04
1761,305,252,5,Plan de situation non conforme,N1,2026-04-21 13:25:00,2026-06-23 19:43:00,63.25,GUEMON,GRP. TERRA VITAL,plan de situation non conforme,plan situation non conforme,4,True,1,plan_toponymie_noms,rule,False,2026-04
1762,305,252,6,Q3 Comment avez-vous obtenu cette parcelle ?,N1,2026-04-21 13:25:00,2026-06-23 19:43:00,63.25,GUEMON,GRP. TERRA VITAL,q3 comment avez vous obtenu cette parcelle,q3 comment avez vous obtenu parcelle,6,True,2,shapefile_geometrie_superficie,rule,False,2026-04
1763,305,252,7,NON RENSEIGNE,N1,2026-04-21 13:25:00,2026-06-23 19:43:00,63.25,GUEMON,GRP. TERRA VITAL,champ_non_renseigne,champ_non_renseigne,1,True,4,qualite_information_insuffisante,rule,False,2026-04
1764,306,253,1,Absence d’audition du référent,N1,2026-04-21 13:53:00,2026-06-10 15:16:00,50.041666666666664,GUEMON,GRP. TERRA VITAL,absence d audition du referent,absence audition referent,3,True,3,audition_enquete_historique,rule,False,2026-04
1765,306,253,2,M. Sotti est présent sur la liste des parties présente lors des constats de limites,N1,2026-04-21 13:53:00,2026-06-10 15:16:00,50.041666666666664,GUEMON,GRP. TERRA VITAL,m sotti est present sur la liste des parties presente lors des constats de limites,sotti present liste parties presente lors constats limites,8,True,13,pvcl_constat_limites,rule,False,2026-04
1766,306,253,3,Absence de quelques voisins sur le plan,N1,2026-04-21 13:53:00,2026-06-10 15:16:00,50.041666666666664,GUEMON,GRP. TERRA VITAL,absence de quelques voisins sur le plan,absence quelques voisins plan,4,True,1,voisinage_limitrophes,rule,False,2026-04
1767,307,254,1,Absence d'audition du cédant (ou d'un référent qualifié) en cas d'achat ou don,N1,2026-06-21 00:09:00,2026-06-30 13:44:00,9.541666666666666,GUEMON,GRP. TERRA VITAL,absence d'audition du cedant ou d'un referent qualifie en cas d'achat ou don,absence d'audition cedant d'un referent qualifie cas d'achat don,9,True,3,audition_enquete_historique,rule,False,2026-06
1768,307,254,2,Absence de voisins sur le plan,N1,2026-06-21 00:09:00,2026-06-30 13:44:00,9.541666666666666,GUEMON,GRP. TERRA VITAL,absence de voisins sur le plan,absence voisins plan,3,True,1,voisinage_limitrophes,rule,False,2026-06
1769,308,255,1,Absence audition d'au moins un référent qualifié (parents du demandeur) cas d'héritage,N1,2026-06-21 00:13:00,2026-06-30 13:44:00,9.541666666666666,GUEMON,GRP. TERRA VITAL,absence audition d'au moins un referent qualifie parents du demandeur cas d'heritage,absence audition d'au referent qualifie parents demandeur cas d'heritage,9,True,3,audition_enquete_historique,rule,False,2026-06
1770,308,255,2,Absence de quelques voisins sur le plan,N1,2026-06-21 00:13:00,2026-06-30 13:44:00,9.541666666666666,GUEMON,GRP. TERRA VITAL,absence de quelques voisins sur le plan,absence quelques voisins plan,4,True,1,voisinage_limitrophes,rule,False,2026-06
1771,309,256,1,Absence audition d'au moins un référent qualifié (parents du demandeur) cas d'héritage,N1,2026-06-21 00:16:00,2026-06-30 13:44:00,9.541666666666666,GUEMON,GRP. TERRA VITAL,absence audition d'au moins un referent qualifie parents du demandeur cas d'heritage,absence audition d'au referent qualifie parents demandeur cas d'heritage,9,True,3,audition_enquete_historique,rule,False,2026-06
1772,309,256,2,Absence de voisins sur le plan,N1,2026-06-21 00:16:00,2026-06-30 13:44:00,9.541666666666666,GUEMON,GRP. TERRA VITAL,absence de voisins sur le plan,absence voisins plan,3,True,1,voisinage_limitrophes,rule,False,2026-06
1773,310,257,1,Absence audition d'au moins un référent qualifié (parents du demandeur) cas d'héritage,N1,2026-06-21 00:20:00,2026-06-30 13:44:00,9.541666666666666,GUEMON,GRP. TERRA VITAL,absence audition d'au moins un referent qualifie parents du demandeur cas d'heritage,absence audition d'au referent qualifie parents demandeur cas d'heritage,9,True,3,audition_enquete_historique,rule,False,2026-06
1774,310,257,2,Absence de signatures requises,N1,2026-06-21 00:20:00,2026-06-30 13:44:00,9.541666666666666,GUEMON,GRP. TERRA VITAL,absence de signatures requises,absence signatures requises,3,True,1,autre_a_revoir,manual_review,True,2026-06
1775,310,257,3,Absence de quelques voisins sur le plan,N1,2026-06-21 00:20:00,2026-06-30 13:44:00,9.541666666666666,GUEMON,GRP. TERRA VITAL,absence de quelques voisins sur le plan,absence quelques voisins plan,4,True,1,voisinage_limitrophes,rule,False,2026-06
1776,311,258,1,Absence audition d'au moins un référent qualifié (parents du demandeur) cas d'héritage,N1,2026-06-21 00:25:00,2026-06-30 13:44:00,9.541666666666666,GUEMON,GRP. TERRA VITAL,absence audition d'au moins un referent qualifie parents du demandeur cas d'heritage,absence audition d'au referent qualifie parents demandeur cas d'heritage,9,True,3,audition_enquete_historique,rule,False,2026-06
1777,311,258,2,Absence de quelques voisins sur le plan,N1,2026-06-21 00:25:00,2026-06-30 13:44:00,9.541666666666666,GUEMON,GRP. TERRA VITAL,absence de quelques voisins sur le plan,absence quelques voisins plan,4,True,1,voisinage_limitrophes,rule,False,2026-06
1778,312,259,1,Incohérence entre les noms des voisins inscrits sur le PVCL (PV des constats de limites) et le plan,N1,2026-06-21 00:29:00,2026-06-30 13:44:00,9.541666666666666,GUEMON,GRP. TERRA VITAL,incoherence entre les noms des voisins inscrits sur le pvcl pv des constats de limites et le plan,incoherence entre noms voisins inscrits pvcl pv constats limites plan,10,True,1,pvcl_constat_limites,rule,False,2026-06
1779,313,260,1,Insuffisance d'informations sur la nature des droits (l'usage que peut faire le demandeur de la parcelle) et/ou l'origine des droits du demandeur (comment est-il devenu le propriétaire de la parcelle ?),N1,2026-06-21 00:33:00,2026-06-30 13:44:00,9.541666666666666,GUEMON,GRP. TERRA VITAL,insuffisance d'informations sur la nature des droits l'usage que peut faire le demandeur de la parcelle et ou l'origine des droits du demandeur comment est il devenu le proprietaire de la parcelle,insuffisance d'informations nature droits l'usage peut demandeur parcelle l'origine droits demandeur comment il devenu proprietaire parcelle,16,True,2,audition_enquete_historique,rule,False,2026-06
1780,313,260,2,Absence d'audition du cédant (ou d'un référent qualifié) en cas d'achat ou don,N1,2026-06-21 00:33:00,2026-06-30 13:44:00,9.541666666666666,GUEMON,GRP. TERRA VITAL,absence d'audition du cedant ou d'un referent qualifie en cas d'achat ou don,absence d'audition cedant d'un referent qualifie cas d'achat don,9,True,3,audition_enquete_historique,rule,False,2026-06
1781,313,260,3,Absence de quelques voisins sur le plan,N1,2026-06-21 00:33:00,2026-06-30 13:44:00,9.541666666666666,GUEMON,GRP. TERRA VITAL,absence de quelques voisins sur le plan,absence quelques voisins plan,4,True,1,voisinage_limitrophes,rule,False,2026-06
1782,314,261,1,Absence d'audition du cédant (ou d'un référent qualifié) en cas d'achat ou don,N1,2026-06-21 00:36:00,2026-06-30 13:44:00,9.541666666666666,GUEMON,GRP. TERRA VITAL,absence d'audition du cedant ou d'un referent qualifie en cas d'achat ou don,absence d'audition cedant d'un referent qualifie cas d'achat don,9,True,3,audition_enquete_historique,rule,False,2026-06
1783,314,261,2,Absence de voisins sur le plan,N1,2026-06-21 00:36:00,2026-06-30 13:44:00,9.541666666666666,GUEMON,GRP. TERRA VITAL,absence de voisins sur le plan,absence voisins plan,3,True,1,voisinage_limitrophes,rule,False,2026-06
1784,315,262,1,Absence d'audition du cédant (ou d'un référent qualifié) en cas d'achat ou don,N1,2026-06-21 00:41:00,2026-06-30 13:44:00,9.541666666666666,GUEMON,GRP. TERRA VITAL,absence d'audition du cedant ou d'un referent qualifie en cas d'achat ou don,absence d'audition cedant d'un referent qualifie cas d'achat don,9,True,3,audition_enquete_historique,rule,False,2026-06
1785,315,262,2,Absence de voisins sur le plan,N1,2026-06-21 00:41:00,2026-06-30 13:44:00,9.541666666666666,GUEMON,GRP. TERRA VITAL,absence de voisins sur le plan,absence voisins plan,3,True,1,voisinage_limitrophes,rule,False,2026-06
1786,316,263,1,Absence d'audition du cédant (ou d'un référent qualifié) en cas d'achat ou don,N1,2026-06-21 09:44:00,2026-06-30 13:44:00,9.125,GUEMON,GRP. TERRA VITAL,absence d'audition du cedant ou d'un referent qualifie en cas d'achat ou don,absence d'audition cedant d'un referent qualifie cas d'achat don,9,True,3,audition_enquete_historique,rule,False,2026-06
